# t,x,y,z,vx,vy,vz,ax,ay,az
15.000000,-100.852027,22.916425,-35.292110,13.852096,21.111653,8.086916,3.029890,-0.941593,-0.718940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.100000,-99.451849,25.022739,-34.487189,14.149662,21.013223,8.009788,2.920933,-1.026545,-0.822246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.200000,-98.022463,27.118791,-33.690483,14.436185,20.906436,7.922744,2.809051,-1.108743,-0.917235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.300000,-96.564989,29.203757,-32.902943,14.711386,20.791565,7.826623,2.694566,-1.188237,-1.003752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.400000,-95.080571,31.276843,-32.125432,14.975023,20.668877,7.722279,2.577838,-1.265081,-1.081698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.500000,-93.570377,33.337281,-31.358732,15.226892,20.538635,7.610571,2.459263,-1.339336,-1.151035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.600000,-92.035591,35.384327,-30.603535,15.466829,20.401094,7.492358,2.339277,-1.411071,-1.211791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.700000,-90.477413,37.417264,-29.860449,15.694716,20.256502,7.368496,2.218354,-1.480359,-1.264060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.800000,-88.897051,39.435400,-29.129996,15.910485,20.105101,7.239824,2.097011,-1.547281,-1.308005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.900000,-87.295720,41.438065,-28.412617,16.114123,19.947122,7.107164,1.975807,-1.611924,-1.343863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.000000,-85.674630,43.424613,-27.708670,16.305671,19.782789,6.971311,1.855342,-1.674381,-1.371943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
